category,location_type,context,outcome_status,persistent_id,id,location_subtype,month,location.latitude,location.street.id,location.street.name,location.longitude,outcome_status.category,outcome_status.date
violent-crime,Force,,,c21cad8b2af261f78b7a363366b1195caae44de0c70d218c5a129acaba538202,115385724,,2023-12,52.637552,1737375,On or near Borlace Street,-1.150807,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,34aa3dbda49dbde8d5f308a4a02e8a667fa135ea9718d03c9c5212b35668a3d4,115385741,,2023-12,52.629864,1739236,On or near Petrol Station,-1.115038,Unable to prosecute suspect,2023-12
violent-crime,Force,,,dc36d14f2cec43e331b463f5db03e5518ee1a99d749b63ebd3fd8bace90ce885,115385793,,2023-12,52.628536,1739547,On or near Biddulph Avenue,-1.109318,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,dea3e226c61e19942c3be13f7f8db41c9f716f0ba3b17254197ae4530db4182c,115385845,,2023-12,52.635182,1737576,On or near Rivers Street,-1.147646,Unable to prosecute suspect,2023-12
violent-crime,Force,,,b4448b9950bcaaee3a2c1daf39c2ba5bdd313dcd965ab21a1ddc2857ba90ff9f,115162426,,2023-12,52.641967,1738744,On or near Russell Square,-1.126247,Status update unavailable,2024-04
violent-crime,Force,,,c0e820661654559104934368d6f6c94b3fed07ee538a65563deb9f3bed61d17e,115385814,,2023-12,52.628536,1739547,On or near Biddulph Avenue,-1.109318,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,26ddd085fe06978cbf24a10ccf18c8a08c562c5b80d2972b87872b723061b6d4,115392591,,2023-12,52.632901,1738395,On or near Nightclub,-1.131836,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,c7c36d8970d319c62cf369c9d206a42e3e790d0675ea855542953d07fa2eabbf,115387354,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-06
violent-crime,Force,,,5aefac6ef7ea27c2ed5acbd2aee8e169465ae244b0f38de69e2bc0b50c866661,115392908,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Court result unavailable,2024-06
violent-crime,Force,,,e71a41f73f9f0f5bea76aa8421b3cee777d9cd54c7001f3a6fab55692aa67bcc,115393662,,2023-12,52.631190,1738923,On or near Andover Street,-1.122887,Court result unavailable,2024-06
violent-crime,Force,,,5493c943d17c2fce9777a1b172ecb81c1e2c73d6a3d51c32a576ecdacf1dfe11,115387250,,2023-12,52.636771,1738860,On or near Supermarket,-1.123883,Unable to prosecute suspect,2023-12
violent-crime,Force,,,1b5df43cf9a67f5947f4bc8ccbffe2ca9d3118e80f43902c0c9c73372e96e7de,115384525,,2023-12,52.627299,1737468,On or near Norman Street,-1.148966,Unable to prosecute suspect,2023-12
violent-crime,Force,,,12d46929b3a91ba7157f242ca354c6f47ec4ad24a98352af1b2f53c2bf87c0ba,115391614,,2023-12,52.637843,1738541,On or near Shopping Area,-1.130275,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,3163c4c658d5f597081d5119690e5efb0b670d683fd1c7f0f8dfaa433978ef5d,115391647,,2023-12,52.635308,1737355,On or near Noble Street,-1.151353,Formal action is not in the public interest,2023-12
violent-crime,Force,,,ba6b43e934ef79cfa6f53984d6793db9d028cbfcc87721714af08ed1fdd4d656,115391946,,2023-12,52.632952,1737912,On or near Southgates,-1.138765,Unable to prosecute suspect,2023-12
violent-crime,Force,,,295c709d21c116eb73a4ee4babad62b2174fa94a1769b1b7ec1150f015c487b1,115392018,,2023-12,52.632901,1738395,On or near Nightclub,-1.131836,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,64f1f46df75836b256143ef12f6b877311193801102e05b3f3c397d43f5cbccd,115385964,,2023-12,52.628536,1739547,On or near Biddulph Avenue,-1.109318,Further action is not in the public interest,2023-12
violent-crime,Force,,,6fea92eb81c26bc3dbbf50118ee36b415820395110ee1048a584959bbe8e2255,115385981,,2023-12,52.631238,1739086,On or near Sparkenhoe Street,-1.119635,Unable to prosecute suspect,2023-12
violent-crime,Force,,,8308220af948ef1fc15ef7bd4fb4fc94526fe1a2eec9e2288f43f484c640265d,115385989,,2023-12,52.635647,1738106,On or near Shires Lane,-1.137293,Unable to prosecute suspect,2023-12
violent-crime,Force,,,fe22adf93e66cf594f335a9339296a636c990e8d91e9c406355944703f87e4ec,115386016,,2023-12,52.635647,1738106,On or near Shires Lane,-1.137293,Unable to prosecute suspect,2023-12
violent-crime,Force,,,60bf24479c8c5a94b2483d3178611a9368e85ae73e3fb4ac32d5d6590fab9a77,115386036,,2023-12,52.628111,1737188,On or near Barclay Street,-1.154417,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,1e99d529b75161e767e7545010d31bf60920fb32c73bbc14aa905acb99ef6c2a,115386045,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,20ffaa62e516fa1c695c444863cf7641dfa6b0dcc608c35edadf0fc8bd486888,115386047,,2023-12,52.636723,1738235,On or near New Bond Street,-1.134450,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,3d312e0fda60f4da01f12062cbb8b4ba4dc962a4f927f33371ef265b09f2d032,115386080,,2023-12,52.627818,1738220,On or near Infirmary Close,-1.135039,Court result unavailable,2024-06
violent-crime,Force,,,27a77c1211a44017897e2983f5e4b3731b194ddf830efc89318d29ae7211d46b,115386087,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,1acf1a658d417a1bbce5f919cbf68349aa5d682f47eddf6f37841361fb46c712,115386104,,2023-12,52.625297,1738161,On or near Hospital,-1.135754,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,2ae5b61945831995269ce1a70f85a4b16fcb48cdd137c6086684527ce14e9849,115386129,,2023-12,52.639764,1738451,On or near Abbey Street,-1.132277,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,2d8cc9b8b02b1e95a63c5a423a7830b62e73fe7d3f83ddb490789c718910f67e,115386131,,2023-12,52.626735,1737697,On or near Thyme Close,-1.144324,Unable to prosecute suspect,2023-12
violent-crime,Force,,,8e5ce31edaa09bd5a4c725cea503b1d432293ee1eb43c760e531916ccc2600ee,115386220,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,82d09f326586d975f85d45423e5ff6ee01ce349889ecb952c1b377b33752a21e,115386364,,2023-12,52.618023,1738421,On or near Putney Road,-1.129457,Unable to prosecute suspect,2023-12
violent-crime,Force,,,4f1452c71d692b2c04e2e49f9f7bb63bdc036a35413306280235fbdb3357c008,115386437,,2023-12,52.625259,1737613,On or near Supermarket,-1.146539,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,5cfedef052f0c3f8246ceffc9d4a08e6e43f19873577590d926c42628558fb07,115386507,,2023-12,52.642180,1739083,On or near Kashmir Road,-1.119859,Unable to prosecute suspect,2023-12
violent-crime,Force,,,7bd1ee897b0543430be78e7b768948bf44a73c0ad20250a4fae7e5872927c7f3,115386521,,2023-12,52.627455,1739118,On or near Mill Hill Lane,-1.118736,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,87d5f2863e34f12dc89eae4beb09166bdc8e7b8ffcca874f13bf20a85a435b52,115386528,,2023-12,52.626202,1737411,On or near Equity Road,-1.148988,Unable to prosecute suspect,2023-12
violent-crime,Force,,,0af5b10784af190f968810d2b1e22fcd1cd12df15829da028e723c3805f4a9ad,115387114,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,45bf63eff7db38c91a79e4e745862559153b5101c87c2a756870cf951e1f7cca,115387189,,2023-12,52.636723,1737812,On or near Friars Causeway,-1.140686,Action to be taken by another organisation,2023-12
violent-crime,Force,,,65457b6cef5ecc471da692520def4c689be6ef66ebf7c6c82ae2f0206a029087,115388103,,2023-12,52.631876,1739078,On or near Moon Close,-1.119593,Unable to prosecute suspect,2023-12
violent-crime,Force,,,61f0c2155a15810a170616a0460f18c367454116555fdb9ca59473144ba1bdd8,115388123,,2023-12,52.628586,1739123,On or near Highfield Street,-1.118432,Unable to prosecute suspect,2023-12
violent-crime,Force,,,95ae8ca5d702ad7dfb62b7eb25ce7b4d5d5c8c8cc556f0e61abf8d3bd1aee824,115388267,,2023-12,52.637843,1738541,On or near Shopping Area,-1.130275,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,f9e0905ee4d3ba342428c794dbcc4b9666bb712c25c2caf4a063ac3e1967197d,115388274,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Unable to prosecute suspect,2023-12
violent-crime,Force,,,74ea2608914aaa79af984d23b9b89ccf3a8ad87a3656889618af373c02c744f5,115388406,,2023-12,52.631985,1738367,On or near Welford Place,-1.133154,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,757199ad4a67e8355c3a157e178cc67dbe496fe44f0c9688de5c012044494899,115388631,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Unable to prosecute suspect,2023-12
violent-crime,Force,,,42fc6ec54e3e962ab47dd671e270b5969c3e9744268b2b05fb1653943f231847,115388696,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Court result unavailable,2024-06
violent-crime,Force,,,4cdbc438fe007680fa930183dd965f79be40847b9fa51c380e04c605e7ee63f8,115388893,,2023-12,52.621217,1737965,On or near Pavilion Close,-1.138404,Local resolution,2023-12
violent-crime,Force,,,6b3ceac07c9e1df3e2a9cc9b5c90bdb17d5d2a89462c74ecfe7918e73507bf5b,115389168,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Local resolution,2023-12
violent-crime,Force,,,7928083cd936b84b47a652fe9ef3416248736cba482595201b84a32374c6076e,115389490,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Unable to prosecute suspect,2023-12
violent-crime,Force,,,fd04bd5eb1cf516d863aa4345570f22036d15bf79c8fc117a8f5ad0ce2232276,115389920,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,d8cb4f5abec1482ad34c875bb8a99748ec31ff5f58fcd59066286195941fa568,115389941,,2023-12,52.633317,1738721,On or near Church Street,-1.127203,Further investigation is not in the public interest,2023-12
violent-crime,Force,,,1e1aa5a38d964bb2c67de5052cd4cb6ad287982d688ec375538afb13e9492bbb,115390154,,2023-12,52.634409,1738338,On or near Shopping Area,-1.133652,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,10dc4e70cabe32b4da81cbde04527799a264b2f13f8a78354647f60e9a3b0ab5,115390184,,2023-12,52.624092,1739337,On or near Mayfield Road,-1.113810,Investigation complete; no suspect identified,2024-03
violent-crime,Force,,,7b15f802ce86f73e39ccba4727a7c8f143ecc3ebbaefcb6814b4f03fe631ebc9,115390193,,2023-12,52.635486,1738632,On or near Yeoman Street,-1.128741,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,52d213206a5d17b78d4f1a087b3d9add1365498030f43b015583535f973afbed,115390478,,2023-12,52.637843,1738541,On or near Shopping Area,-1.130275,Unable to prosecute suspect,2023-12
violent-crime,Force,,,d0b3e8119b9a6188a5cf4b0482b1cfab2c92126da36cc5eedd81d9adc8d31e02,115390608,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-06
violent-crime,Force,,,b8db89017826f76444d2be9b1dbd3c063596801fe94bb9e2482495350dc2a302,115390736,,2023-12,52.642408,1738939,On or near Taylor Road,-1.122736,Unable to prosecute suspect,2023-12
violent-crime,Force,,,5d3fa032ed9d5df97c388f6b8847e1163cd0cd98e05a44e9a96edc5849b00876,115390744,,2023-12,52.634585,1739206,On or near Taurus Close,-1.116450,Unable to prosecute suspect,2023-12
violent-crime,Force,,,0b9598dfc6ae9db3ee9d14df668ca617386656d976dca0bb512b9f9c36bbcacc,115390850,,2023-12,52.638882,1738334,On or near Sandacre Street,-1.133417,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,970674c32db2b697ed899d60fcd3e1e28e9f73f89f4154c64a5b08b92b1e7ded,115390916,,2023-12,52.633502,1738435,On or near Bishop Street,-1.131662,Action to be taken by another organisation,2023-12
violent-crime,Force,,,a267d87399a36acdb62c429d986e6337deaca721c559c9f6e44ba32f1dcaa61a,115391167,,2023-12,52.635559,1738487,On or near Shopping Area,-1.131414,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,a2da0169ef2a0e9a407a52d7ed6537192017b51999c759dfdd3d5964ed9a3af6,115391366,,2023-12,52.621217,1737965,On or near Pavilion Close,-1.138404,Unable to prosecute suspect,2023-12
violent-crime,Force,,,a0672dfe51112a9b8745e4f480582f6b72dd83df2b3afebe3005948ea24b4fd3,115391409,,2023-12,52.631769,1739179,On or near Guthlaxton Street,-1.117334,Unable to prosecute suspect,2023-12
violent-crime,Force,,,aaba737ad79c7ac3e5b2a47bee2de280eb34abbf6bf9555e829ab1c1c0291bf2,115391441,,2023-12,52.634706,1737807,On or near Bath Lane,-1.142691,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,03f030c1749d4f08b516840d0450cb6f3359133a3c7e509b053e11eb191533d5,115391461,,2023-12,52.631121,1739564,On or near Dronfield Street,-1.108837,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,4d3b99dae30e52b1f96ed56f914632b85c58912ec51c3e7329d2ee2e95ccfa76,115391486,,2023-12,52.623507,1738182,On or near Aylestone Walk,-1.133174,Action to be taken by another organisation,2023-12
violent-crime,Force,,,a3d7f7d6b6c42133a89d2ad69ab169c91c17a7aee714b3aeae1b51e2c8a8a6cc,115392906,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Court result unavailable,2024-06
violent-crime,Force,,,8e28bbf1361d14df9cf5103613dfd91b9ae6639f06ff4525c5f48d46c0d1b81a,115392922,,2023-12,52.632534,1738358,On or near Market Street,-1.133232,Local resolution,2023-12
violent-crime,Force,,,405176695dcff5f81bddf8ef1932b8c2573f339690b205414b1b9316981560cd,115392955,,2023-12,52.626137,1737324,On or near Upperton Road,-1.151235,Court result unavailable,2024-06
violent-crime,Force,,,7092686e9134e2467f9edde31979b94ad11f3d5992716f4d733632a233d7185b,115392966,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Court result unavailable,2024-06
violent-crime,Force,,,fb6f8c173548c170b4b68b9748ef3e8e34f4401cf2cbcea431dedaeb4e00148b,115392975,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Court result unavailable,2024-06
violent-crime,Force,,,5a75653ed4e1c739048fef360766168120a41ad56b7898c8d1f5a259ea26e4ff,115392977,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Court result unavailable,2024-06
violent-crime,Force,,,cca873eed0a287762725a04cf93a2254006da1326193776c8a3f12594bbd6de9,115392991,,2023-12,52.630796,1738392,On or near Marlborough Street,-1.132868,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,6f1b0a6ffac25e0d5d2451f30ed9cb06ebe44d2f5fe2c838369a55d350f3b2ad,115392402,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Offender given a caution,2024-02
violent-crime,Force,,,34e65d3526c3bdfcd5dcf2a23196e8858a74360b7ec841d98e9b98bea3c631e2,115392431,,2023-12,52.633879,1738375,On or near Horsefair Street,-1.132821,Court result unavailable,2024-06
violent-crime,Force,,,4f3805ca37f007d318875e4c6319819c6e422f89e15085597bb496ca3552ff03,115392460,,2023-12,52.632931,1738486,On or near Belvoir Street,-1.131038,Unable to prosecute suspect,2023-12
violent-crime,Force,,,dffa8e25a552199452fa5c907417ac74e9211caf9d051c7f7103730ce7d24c80,115392478,,2023-12,52.630693,1738552,On or near Wellington Street,-1.129885,Unable to prosecute suspect,2023-12
violent-crime,Force,,,40770b8b52a732d091fac531e28a34a82feb28831ce2f56fcecc1292efa0795e,115392493,,2023-12,52.625975,1738088,On or near Farndale Close,-1.137410,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,cb29309a2a8893ad6e5919c6b056b653d097306be1a89a49499338a2a78ddb0c,115392539,,2023-12,52.631193,1738645,On or near Calais Hill,-1.128220,Action to be taken by another organisation,2023-12
violent-crime,Force,,,3e3f3fdf8e18deb8d6d8f64dfd057409bb36b5cc21887490d95080df1fa90cfa,115392699,,2023-12,52.631353,1738221,On or near Upper Brown Street,-1.135324,Unable to prosecute suspect,2023-12
violent-crime,Force,,,bfc99b1be58851404735b857dd1a3c58b7dd583d485c412ec1ccf6f8c0d6e753,115392768,,2023-12,52.627052,1737887,On or near Ullswater Street,-1.140875,Court result unavailable,2024-06
violent-crime,Force,,,7bda0e4a759910c7de4b076207ada86abc94d5c8da76612a726bf8125cca7e7d,115392781,,2023-12,52.634136,1738239,On or near Hotel Street,-1.134752,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,d0a23ce325ff31de1beeb504243c910312c0862e4f1db97652ff4c88a2c12e1b,115392863,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Unable to prosecute suspect,2023-12
violent-crime,Force,,,aa9a44dd09a72f83edf93310b781971865311a4b2097d887d28271e6108349d5,115393154,,2023-12,52.639764,1738451,On or near Abbey Street,-1.132277,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,b7696b3907f084e8d9e9fdde72f0c5e2cae69324d62ae47025924adcc22a07ea,115393340,,2023-12,52.637257,1737923,On or near Highcross Street,-1.139936,Unable to prosecute suspect,2023-12
violent-crime,Force,,,6b8cd9ae1ff8ed57f5311e493b22ba3df07e626dff96cef89a7e0dbbdabfdea7,115393391,,2023-12,52.629043,1737492,On or near Roman Street,-1.148962,Unable to prosecute suspect,2023-12
violent-crime,Force,,,cec547ae16f88d62d97fa1ca810993a057272e7f9879a1cea8b371f01d6b77a3,115393539,,2023-12,52.628111,1737188,On or near Barclay Street,-1.154417,Unable to prosecute suspect,2023-12
violent-crime,Force,,,1b1aa0eff13d9a2a12ccf211abd5d4b34005bffb4c9adc438e8d30ab7a036ac3,115393902,,2023-12,52.630429,1738658,On or near Ashwell Street,-1.126994,Unable to prosecute suspect,2023-12
violent-crime,Force,,,e29f6c692b492812984e095985e2deaa1634d5966c1a5540610177d14b763f04,115393905,,2023-12,52.626576,1737515,On or near Paton Street,-1.148404,Unable to prosecute suspect,2023-12
violent-crime,Force,,,097554e08947f6dedddb3d5f47e815b9d5090faa007b5caaa4a258d1e8d02806,115394199,,2023-12,52.637041,1738379,On or near Parking Area,-1.131222,Unable to prosecute suspect,2023-12
violent-crime,Force,,,27eecf8eac4a4f201637d33ac52bd5f55b91876dab5bd05d1c02529d02b10720,115394201,,2023-12,52.634764,1738562,On or near Halford Street,-1.129612,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,570e4a313caafb7fec34499a413c313d8f516424f5f332f220f9e31fc1b1ed93,115394233,,2023-12,52.635797,1738449,On or near Fox Lane,-1.131926,Court result unavailable,2024-06
violent-crime,Force,,,da4ac88dbf9c780d5284a38d2f9d449171d64a15ddb9ac3b0b6c537b9a6b11ef,115394275,,2023-12,52.629847,1737521,On or near Celt Street,-1.148341,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,1e6558afb88405308bdea74e48dbf82ac1fc3cc119e94b040e61c875833b4397,115393668,,2023-12,52.627308,1737263,On or near Browning Street,-1.152778,Unable to prosecute suspect,2023-12
violent-crime,Force,,,1585f8c9e4a7e8bd2092108ff8946164d9c6ed475eff3d15445fa3894cc45b19,115393771,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,7c2e361f30fb4f8348f5eeca29407261d261a3ed52a23e086992b2f0302510d6,115393820,,2023-12,52.631814,1738711,On or near Theatre/concert Hall,-1.126996,Unable to prosecute suspect,2023-12
violent-crime,Force,,,20a2a882fbf0c0b8706bd70931480ca66f6348794001dc9ee335e29dbab5611a,115395649,,2023-12,52.631624,1738751,On or near Station Street,-1.125641,Unable to prosecute suspect,2023-12
violent-crime,Force,,,0a1f841d827fcc74204ddfe6fccb08507a040a27328166fa7785005a7e6864b5,115395656,,2023-12,52.635078,1737968,On or near St Nicholas Place,-1.139462,Local resolution,2023-12
violent-crime,Force,,,90a13b83fe2185f55be19ca75bebac6139da871db1c182df5464cb411e4b3f4a,115395728,,2023-12,52.630948,1738231,On or near York Road,-1.135140,Unable to prosecute suspect,2023-12
violent-crime,Force,,,6c710d99e9747eb73192c7398e22012590fbd7cab7ceae39659bc8a14237d4e7,115395917,,2023-12,52.632901,1738395,On or near Nightclub,-1.131836,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,3961f452a953ca3f3975fe5fb5c885530aad14d609589a5f1bab8064ab9b8be6,115394309,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Further investigation is not in the public interest,2023-12
violent-crime,Force,,,c742def4e62d72e2cd2a31a0bb80f37a55dfeaf9b68a6ac55c153e18a28a8399,115394316,,2023-12,52.629294,1738026,On or near Further/higher Educational Building,-1.137684,Unable to prosecute suspect,2023-12
violent-crime,Force,,,35dad87292114685a648ef9c6c5693a852e97711bbf181eff8748c0edba964c6,115394659,,2023-12,52.641795,1738813,On or near Monckton Close,-1.124936,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,5e4ee23bf9374da155b0043b0444f924a571b9b165c260cd6fb0b8d8f844f9ce,115394978,,2023-12,52.636857,1738642,On or near St James Street,-1.128211,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,dd6fec92fee2d2827ea3f13c3dbedee8a1833614c2ce0cf4afc6a1f9279b70fd,115394998,,2023-12,52.636826,1738008,On or near Parking Area,-1.137418,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,654d632284558a56c5454a0a3012412d05cfc01f250ecb0633224a445ba84e9c,115395457,,2023-12,52.633880,1739287,On or near Mensa Close,-1.114617,Unable to prosecute suspect,2023-12
violent-crime,Force,,,85a25cadeccae3d8d3aec3c96ddf51693118e31dc91d6ae9c515f645435bddc7,115396178,,2023-12,52.633879,1738375,On or near Horsefair Street,-1.132821,Unable to prosecute suspect,2023-12
violent-crime,Force,,,ff5a39d00a2cb21aa994ae9ea3d0833ee89d3a28f25bccc6be492a06f2231f88,115396346,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,51554da70e76cd3600128b3711eced18ae6166a3720e2adf24cca161c456de7e,115396451,,2023-12,52.633317,1738721,On or near Church Street,-1.127203,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,fe29b6c1d8b1f0ee0b9e10ecd957089859f4a62c57fab62b45e44311439b8b15,115396538,,2023-12,52.630796,1738392,On or near Marlborough Street,-1.132868,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,e24fbd684cfa3cace7b5638e21c7d5c6cdd95f627358c51974319d5ff1464660,115396578,,2023-12,52.639764,1738451,On or near Abbey Street,-1.132277,Local resolution,2023-12
violent-crime,Force,,,fa1290c86277fbe29141838955f22f9205af76b4ffa6110ab223c4957c7b9341,115396744,,2023-12,52.620491,1738051,On or near Sports/recreation Area,-1.138014,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,20843f2836d626205ea7c77290c9413d93f2b25c2b22dadb65c89ec37451b451,115397066,,2023-12,52.639558,1738364,On or near Nightclub,-1.132473,Unable to prosecute suspect,2023-12
violent-crime,Force,,,17f55517d0a31968b34887adf3fc6e165446580d9873cd63f38ad26131635371,115397073,,2023-12,52.626202,1737411,On or near Equity Road,-1.148988,Unable to prosecute suspect,2023-12
violent-crime,Force,,,f90df9ac983adebc7909b49a60dde6e3841fda866fc6f815d18d3292e625b9eb,115397150,,2023-12,52.632743,1737208,On or near Stretton Road,-1.153471,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,af91a69d61145662b0aee9780f7bb3fd8a9095cb1f025cda9df3d6f96d233507,115397216,,2023-12,52.616105,1738350,On or near Euston Street,-1.132611,Court result unavailable,2024-06
violent-crime,Force,,,e8bac578c9a98283c54d26a0eb21dedcc3c7ff39d97864d4259cb52db67dea2d,115397222,,2023-12,52.634787,1737952,On or near Parking Area,-1.139010,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,d4d60cd8adb1a96d282a694ba378d02c0357060ae51d71ffe8dd313370caf046,115397228,,2023-12,52.628507,1738390,On or near Trinity Lane,-1.132159,Unable to prosecute suspect,2023-12
violent-crime,Force,,,a666187ecbf48b770dd52669605de4f614a2b6a5f572beff6a82588847494974,115397235,,2023-12,52.633053,1738548,On or near Granby Street,-1.129306,Unable to prosecute suspect,2023-12
violent-crime,Force,,,09d4d9baa9c85fb035ec780d559652e6ee697401d82f7ba69119eb0c04944041,115397269,,2023-12,52.635488,1738121,On or near Carts Lane,-1.136395,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,f702bc303cef4dd4369aa0829c83632c847ab183f761c6484ee93ce9e0ee1906,115397317,,2023-12,52.634406,1738400,On or near Nightclub,-1.132309,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,a0110363873b8d5d76a48ad7f84fbad5d15a190c80450432ecd6a4f58305a670,115397533,,2023-12,52.631302,1738955,On or near Lincoln Street,-1.120978,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,5617a8a42ab845073a88f1a186c2a56709405746abf2aa26e223f9fe7d2047a8,115398014,,2023-12,52.626782,1738090,On or near Hospital,-1.135961,Unable to prosecute suspect,2023-12
violent-crime,Force,,,cc1fbdd2590c45da6538cd5730549ae9cf6cb689b74070e2d62f3c6b42581af9,115398024,,2023-12,52.628111,1737188,On or near Barclay Street,-1.154417,Unable to prosecute suspect,2023-12
violent-crime,Force,,,216237e9b82106f1024d096d03496999e4dde066c2c81ea80a0c054734eb5d3f,115398032,,2023-12,52.633318,1738276,On or near Nightclub,-1.134798,Investigation complete; no suspect identified,2023-12
violent-crime,Force,,,af75ea0e30ead9acdc5375324454f53f3d3c402fe097e307f30764571d56f4fc,115398187,,2023-12,52.630429,1738658,On or near Ashwell Street,-1.126994,Unable to prosecute suspect,2023-12
violent-crime,Force,,,446c21c85393da2a53dfbec9e9a4ce839a1d236eab9aa42f873bb3416f405084,115398217,,2023-12,52.627152,1737173,On or near Beaconsfield Road,-1.154790,Unable to prosecute suspect,2023-12
violent-crime,Force,,,96de1226946f2d4b5670a114cfe17eae0c8ba2e648dc8881f2904ccc49f8643e,115398317,,2023-12,52.640274,1738580,On or near Wilton Street,-1.129532,Unable to prosecute suspect,2023-12
violent-crime,Force,,,ea295bdb87498f7eb5b8e4da92c4398beeee560aa57920df9c3c935cc3855d30,115398341,,2023-12,52.631624,1738751,On or near Station Street,-1.125641,Court result unavailable,2024-06
violent-crime,Force,,,ce8c59984fcb28be9015ab0e49d9e9efce9cb9d44951429bb4871282d503d1a5,115398434,,2023-12,52.636041,1738351,On or near East Gates,-1.133444,Unable to prosecute suspect,2023-12
violent-crime,Force,,,3d9fe78155bd825b0e6b9d97be8cf84586ee1202d89a68f534ce5fc57d18196f,115398672,,2023-12,52.623507,1738182,On or near Aylestone Walk,-1.133174,Unable to prosecute suspect,2023-12
violent-crime,Force,,,d8c3364b914ca0d82ed0167af7326e1866e5a919204c695d414b4f397b9bc4ec,115398918,,2023-12,52.635078,1737968,On or near St Nicholas Place,-1.139462,Unable to prosecute suspect,2023-12
violent-crime,Force,,,a7f9a93b3c472eecc726837b72f598894c760267279c191dbf996b4dbbdde2c4,115398961,,2023-12,52.634409,1738338,On or near Shopping Area,-1.133652,Unable to prosecute suspect,2023-12
violent-crime,Force,,,a9ad6793c7c87e6804d12038ade9bc0951d767a00d1c137d1c9208c012280a95,115385546,,2023-12,52.626137,1737324,On or near Upperton Road,-1.151235,Unable to prosecute suspect,2023-12
